Date,Open,High,Low,Close,Adj Close,Volume
2017-02-14,1003.333313,1004.633362,990.666687,995.066650,907.942444,926545
2017-02-15,995.133362,1003.799988,984.099976,986.666687,900.277893,1952469
2017-02-16,989.266663,990.000000,974.033325,980.166687,894.346985,2071947
2017-02-17,980.700012,990.000000,976.666687,985.333313,899.061218,1028691
2017-02-20,988.566650,994.666687,983.366638,988.433350,901.889832,1105371
2017-02-21,984.000000,993.400024,984.000000,988.866638,902.285156,970615
2017-02-22,988.666687,992.500000,981.866638,984.633362,898.422607,1291317
2017-02-23,986.666687,1004.000000,978.799988,991.066650,904.292542,2175397
2017-02-27,996.466675,1000.000000,973.400024,977.233337,891.670410,1553899
2017-02-28,981.333313,991.966675,977.433350,979.466675,893.708252,1773558
2017-03-01,981.333313,989.900024,980.766663,984.099976,897.935913,1219411
2017-03-02,988.033325,996.900024,980.000000,982.633362,896.597717,1920216
2017-03-03,980.900024,985.566650,973.333313,980.233337,894.407776,1205019
2017-03-06,978.666687,992.666687,978.666687,990.400024,903.684326,821986
2017-03-07,989.333313,994.366638,986.299988,990.933350,904.170959,991566
2017-03-08,989.599976,996.333313,979.233337,984.200012,898.027161,1424362
2017-03-09,981.933350,988.533325,976.666687,984.599976,898.392151,1111050
2017-03-10,987.266663,998.333313,986.700012,994.400024,907.334045,1836264
2017-03-14,1011.333313,1045.800049,1011.333313,1038.733276,947.785645,7224810
2017-03-15,1038.000000,1040.000000,1026.800049,1032.599976,942.189331,2408866
2017-03-16,1039.333374,1050.000000,1038.666626,1047.366699,955.663147,2396146
2017-03-17,1047.366699,1048.599976,1029.433350,1035.033325,944.409790,1927983
2017-03-20,1036.000000,1036.933350,1023.500000,1025.099976,935.346069,1442107
2017-03-21,1033.333374,1043.066650,1028.666626,1032.699951,942.280579,2415213
2017-03-22,1025.233276,1034.500000,1016.933350,1019.900024,930.601440,3371401
2017-03-23,1024.666626,1038.933350,1012.700012,1029.266724,939.148071,2511771
2017-03-24,1032.000000,1038.666626,1027.666626,1034.133301,943.588440,1347655
2017-03-27,1033.266724,1036.666626,1025.333374,1029.266724,939.148071,1583550
2017-03-28,1032.000000,1038.533325,1027.400024,1029.500000,939.360840,2628958
2017-03-29,1036.000000,1045.066650,1033.333374,1037.699951,946.842896,2280357
2017-03-30,1042.000000,1046.666626,1034.833374,1038.300049,947.390381,2288326
2017-03-31,1034.733276,1062.433350,1034.733276,1049.933350,958.005188,3543100
2017-04-03,1054.599976,1110.666626,1051.066650,1107.333374,1010.379456,6576885
2017-04-05,1107.333374,1133.300049,1098.566650,1130.966675,1031.943481,5179798
2017-04-06,1123.333374,1134.900024,1112.666626,1122.133301,1023.883545,2740816
2017-04-07,1116.666626,1146.633301,1114.066650,1123.666626,1025.282715,4096639
2017-04-10,1125.333374,1139.400024,1108.666626,1116.033325,1018.317749,2406430
2017-04-11,1116.033325,1139.333374,1114.000000,1136.599976,1037.083496,1974126
2017-04-12,1130.000000,1141.000000,1117.533325,1135.199951,1035.806152,2135064
2017-04-13,1129.666626,1129.666626,1114.966675,1119.033325,1021.054932,1975483
2017-04-17,1120.000000,1126.400024,1113.933350,1120.900024,1022.758118,1135260
2017-04-18,1122.666626,1132.633301,1108.800049,1113.000000,1015.549805,1839489
2017-04-19,1113.333374,1116.666626,1107.900024,1113.699951,1016.188660,1158162
2017-04-20,1115.933350,1124.400024,1108.800049,1120.800049,1022.666992,1044189
2017-04-21,1130.000000,1134.466675,1120.000000,1125.000000,1026.499268,2415931
2017-04-24,1128.666626,1157.599976,1127.333374,1155.133301,1053.994019,3238530
2017-04-25,1160.000000,1166.666626,1157.333374,1164.066650,1062.145386,2879794
2017-04-26,1164.000000,1176.000000,1160.000000,1167.533325,1065.308350,2885722
2017-04-27,1165.233276,1182.666626,1162.666626,1177.833374,1074.706665,2126127
2017-04-28,1175.366699,1177.166626,1160.133301,1166.533325,1064.395996,1637739
2017-05-02,1166.733276,1178.000000,1150.000000,1154.699951,1053.598633,1861141
2017-05-03,1157.333374,1163.500000,1144.000000,1146.800049,1046.390381,1296282
2017-05-04,1149.333374,1161.300049,1148.000000,1154.433350,1053.355591,1255336
2017-05-05,1153.333374,1154.066650,1135.466675,1149.599976,1048.945313,1555141
2017-05-08,1152.000000,1159.199951,1136.733276,1139.733276,1039.942505,1246116
2017-05-09,1141.333374,1171.300049,1136.666626,1163.099976,1061.263306,1836462
2017-05-10,1169.800049,1176.666626,1154.066650,1159.500000,1057.978516,2010127
2017-05-11,1166.666626,1169.666626,1146.400024,1157.900024,1056.518677,1270446
2017-05-12,1158.300049,1171.333374,1151.066650,1160.400024,1058.799683,1803768
2017-05-15,1165.733276,1167.699951,1157.666626,1161.599976,1059.894775,1195701
2017-05-16,1164.666626,1165.500000,1151.699951,1160.466675,1058.860596,1654389
2017-05-17,1162.599976,1176.000000,1153.666626,1170.300049,1067.832886,2502879
2017-05-18,1159.766724,1166.733276,1144.266724,1148.400024,1047.850342,2155830
2017-05-19,1152.666626,1156.000000,1131.699951,1149.699951,1049.036621,2268141
2017-05-22,1155.333374,1172.666626,1152.666626,1167.966675,1065.703857,2839224
2017-05-23,1170.000000,1176.599976,1151.599976,1160.500000,1058.890991,1463805
2017-05-24,1161.400024,1171.266724,1118.400024,1122.966675,1024.644043,2173069
2017-05-25,1128.000000,1183.333374,1128.000000,1179.233276,1075.984131,5404771
2017-05-26,1180.000000,1199.333374,1169.233276,1191.733276,1087.389404,3066081
2017-05-29,1189.266724,1206.633301,1177.333374,1188.266724,1084.226563,3033658
2017-05-30,1210.666626,1222.633301,1169.333374,1178.366699,1075.193481,6550440
2017-05-31,1181.666626,1190.000000,1167.133301,1173.800049,1071.026367,3000732
2017-06-01,1173.333374,1198.666626,1165.333374,1195.199951,1090.552612,2898184
2017-06-02,1200.000000,1203.333374,1185.400024,1189.333374,1085.199707,1425321
2017-06-05,1196.666626,1206.266724,1189.000000,1203.266724,1097.913208,1906419
2017-06-06,1205.133301,1205.366699,1181.433350,1183.433350,1079.816406,1431069
2017-06-07,1182.666626,1196.333374,1182.000000,1192.400024,1087.997925,1327540
2017-06-08,1192.666626,1199.333374,1181.000000,1182.833374,1079.268921,1428979
2017-06-09,1184.666626,1189.266724,1174.400024,1185.466675,1081.671631,1632207
2017-06-12,1185.199951,1185.333374,1139.266724,1157.733276,1056.366577,4068957
2017-06-13,1163.033325,1169.800049,1157.699951,1159.333374,1057.826538,1412274
2017-06-14,1161.333374,1180.900024,1156.533325,1176.300049,1073.307739,2079657
2017-06-15,1171.433350,1174.599976,1153.333374,1156.900024,1055.606079,1481092
2017-06-16,1156.566650,1167.333374,1147.133301,1151.133301,1050.344360,2243152
2017-06-19,1157.333374,1173.333374,1154.800049,1170.533325,1068.045776,1781056
2017-06-20,1172.466675,1179.300049,1160.133301,1167.000000,1064.821899,1565472
2017-06-21,1172.333374,1188.000000,1167.333374,1169.466675,1067.072388,3556927
2017-06-22,1173.333374,1177.066650,1154.866699,1157.599976,1056.244751,1761759
2017-06-23,1160.000000,1162.166626,1146.000000,1148.466675,1047.911255,1716825
2017-06-27,1145.033325,1158.633301,1123.933350,1134.466675,1035.137085,2317045
2017-06-28,1132.566650,1138.666626,1120.900024,1135.500000,1036.079956,1578525
2017-06-29,1136.066650,1148.766724,1130.366699,1135.766724,1036.323364,2709552
2017-06-30,1132.666626,1132.666626,1107.533325,1125.066650,1026.559937,3251535
2017-07-03,1125.333374,1140.333374,1115.599976,1124.833374,1026.347290,2170096
2017-07-04,1133.333374,1133.333374,1114.000000,1122.233276,1023.974670,1640038
2017-07-05,1122.666626,1132.666626,1120.066650,1130.199951,1031.243774,1034440
2017-07-06,1132.800049,1137.966675,1126.866699,1131.733276,1032.642944,1417581
2017-07-07,1131.333374,1145.266724,1126.800049,1136.266724,1036.779541,1845099
2017-07-10,1141.333374,1159.333374,1141.333374,1154.766724,1053.659790,324259
2017-07-11,1159.599976,1166.599976,1153.333374,1160.733276,1059.103882,2123947
2017-07-12,1165.333374,1171.133301,1157.133301,1159.699951,1058.161133,2036904
2017-07-13,1165.099976,1182.500000,1160.000000,1175.099976,1085.314575,1643754
2017-07-14,1183.000000,1183.000000,1159.550049,1171.199951,1081.712646,1401864
2017-07-17,1178.000000,1182.000000,1162.400024,1171.250000,1081.758911,1646087
2017-07-18,1169.900024,1187.000000,1168.099976,1177.900024,1087.900757,2375324
2017-07-19,1184.000000,1187.000000,1170.099976,1181.300049,1091.041016,1827242
2017-07-20,1182.000000,1194.449951,1176.000000,1185.650024,1095.058716,1845852
2017-07-21,1190.000000,1190.000000,1170.199951,1179.250000,1089.147705,1912305
2017-07-24,1177.000000,1182.650024,1171.099976,1178.000000,1087.993042,1313657
2017-07-25,1178.000000,1179.949951,1165.500000,1170.849976,1081.389404,2182162
2017-07-26,1169.900024,1184.000000,1166.000000,1180.250000,1090.071289,1161591
2017-07-27,1180.800049,1194.900024,1173.000000,1182.050049,1091.733765,3881208
2017-07-28,1184.000000,1190.400024,1153.500000,1161.400024,1072.661377,3278658
2017-07-31,1193.699951,1207.500000,1180.099976,1193.949951,1102.724487,5000536
2017-08-01,1198.250000,1198.250000,1171.699951,1190.050049,1099.122559,2721660
2017-08-02,1191.000000,1191.849976,1172.500000,1176.800049,1086.884644,2154488
2017-08-03,1179.900024,1184.650024,1167.650024,1174.750000,1084.991455,1426006
2017-08-04,1174.000000,1181.949951,1169.699951,1175.849976,1086.007202,1082867
2017-08-07,1176.699951,1184.599976,1172.000000,1179.949951,1089.794189,1035670
2017-08-08,1180.000000,1186.000000,1164.000000,1171.199951,1081.712646,1531255
2017-08-09,1171.000000,1171.000000,1148.000000,1153.900024,1065.734619,1439328
2017-08-10,1151.000000,1166.900024,1140.000000,1157.699951,1069.244141,1713614
2017-08-11,1138.000000,1144.050049,1125.199951,1131.949951,1058.258911,2001103
2017-08-14,1143.250000,1153.000000,1119.000000,1146.900024,1072.235840,1866838
2017-08-16,1149.000000,1152.400024,1123.250000,1142.250000,1067.888672,2143899
2017-08-17,1145.000000,1157.000000,1131.050049,1134.000000,1060.175659,1508949
2017-08-18,1124.000000,1137.650024,1123.000000,1130.599976,1056.996948,1230709
2017-08-21,1133.449951,1140.000000,1124.599976,1127.099976,1053.724854,1651344
2017-08-22,1132.000000,1135.000000,1113.050049,1117.699951,1044.936768,1361351
2017-08-23,1120.000000,1128.849976,1114.400024,1124.150024,1050.966919,1710949
2017-08-24,1130.000000,1135.800049,1126.000000,1131.699951,1058.025269,1316100
2017-08-28,1134.699951,1155.000000,1128.800049,1138.900024,1064.756714,1884734
2017-08-29,1135.650024,1138.750000,1123.349976,1130.050049,1056.482788,1045267
2017-08-30,1140.000000,1145.900024,1133.000000,1139.650024,1065.457886,895791
2017-08-31,1144.000000,1145.000000,1130.500000,1136.300049,1062.325928,1926054
2017-09-01,1134.949951,1144.400024,1131.550049,1139.199951,1065.036987,976551
2017-09-04,1127.949951,1138.949951,1122.000000,1130.650024,1057.043701,1006945
2017-09-05,1131.150024,1139.000000,1122.300049,1126.650024,1053.304077,1110437
2017-09-06,1122.000000,1126.099976,1115.900024,1117.599976,1044.843140,891224
2017-09-07,1121.099976,1130.949951,1118.250000,1129.099976,1055.594727,1038623
2017-09-08,1137.500000,1182.000000,1134.050049,1172.400024,1096.075928,4947759
2017-09-11,1180.000000,1225.000000,1152.550049,1217.849976,1138.566895,4364705
2017-09-12,1219.500000,1234.000000,1219.500000,1230.250000,1150.159790,2451814
2017-09-13,1222.000000,1229.000000,1207.500000,1223.349976,1143.708740,2233311
2017-09-14,1223.550049,1234.000000,1211.500000,1214.199951,1135.154419,1440488
2017-09-15,1214.000000,1221.650024,1202.050049,1212.400024,1133.471680,1723247
2017-09-18,1218.550049,1246.000000,1218.550049,1237.949951,1157.358398,3005809
2017-09-19,1235.000000,1237.800049,1220.500000,1225.900024,1146.093018,900287
2017-09-20,1228.150024,1250.500000,1228.150024,1235.949951,1155.488647,2347635
2017-09-21,1236.900024,1240.000000,1208.750000,1228.050049,1148.102905,2216227
2017-09-22,1228.050049,1229.150024,1176.050049,1184.800049,1107.668579,2968531
2017-09-25,1187.000000,1187.000000,1145.000000,1165.199951,1089.344360,2720490
2017-09-26,1151.000000,1170.000000,1151.000000,1162.900024,1087.194214,1809036
2017-09-27,1172.900024,1172.900024,1131.500000,1137.199951,1063.167236,2317721
2017-09-28,1140.349976,1143.699951,1128.000000,1133.349976,1059.567993,3474398
2017-09-29,1139.949951,1154.050049,1131.050049,1142.050049,1067.701660,3193745
2017-10-03,1155.550049,1157.750000,1128.050049,1134.900024,1061.017090,1413186
2017-10-04,1135.000000,1143.849976,1133.349976,1138.300049,1064.195679,1155472
2017-10-05,1142.000000,1145.800049,1128.500000,1132.050049,1058.352661,1303081
2017-10-06,1135.000000,1144.949951,1135.000000,1141.800049,1067.467896,1814990
2017-10-09,1142.000000,1158.250000,1138.849976,1140.949951,1066.673218,1737288
2017-10-10,1154.000000,1155.250000,1138.250000,1142.699951,1068.309204,2347406
2017-10-11,1147.400024,1151.500000,1127.349976,1133.849976,1060.035278,1638071
2017-10-12,1142.000000,1146.099976,1134.250000,1143.650024,1069.197510,1151274
2017-10-13,1143.650024,1150.000000,1136.150024,1138.650024,1064.522949,1762307
2017-10-16,1143.000000,1150.949951,1140.650024,1144.699951,1070.179077,1189499
2017-10-17,1142.000000,1155.000000,1140.000000,1148.750000,1073.965576,1123634
2017-10-18,1150.000000,1156.900024,1138.099976,1141.400024,1067.093750,1263098
2017-10-19,1143.000000,1147.050049,1137.000000,1139.750000,1065.551270,264888
2017-10-23,1143.000000,1152.000000,1123.199951,1135.750000,1061.811646,1077546
2017-10-24,1139.000000,1145.400024,1126.099976,1142.550049,1068.168945,1281327
2017-10-25,1150.099976,1215.000000,1150.099976,1204.199951,1125.805664,6377478
2017-10-26,1209.949951,1243.500000,1209.150024,1223.500000,1143.848999,5486055
2017-10-27,1232.949951,1242.000000,1220.400024,1224.650024,1144.924316,2036609
2017-10-30,1228.000000,1239.900024,1224.150024,1236.949951,1156.423462,1808153
2017-10-31,1237.000000,1238.199951,1210.800049,1222.300049,1142.727295,1815888
2017-11-01,1226.099976,1236.650024,1213.300049,1215.300049,1136.182983,1929731
2017-11-02,1215.500000,1216.000000,1203.750000,1210.949951,1132.116089,1183382
2017-11-03,1211.000000,1247.150024,1211.000000,1235.000000,1154.600342,1797145
2017-11-06,1225.000000,1241.500000,1218.500000,1224.699951,1144.970825,1691967
2017-11-07,1225.550049,1233.599976,1203.099976,1211.050049,1132.209717,1658527
2017-11-08,1212.000000,1225.000000,1208.199951,1218.199951,1138.894165,1905789
2017-11-09,1220.150024,1231.099976,1205.900024,1215.900024,1136.743896,1733475
2017-11-10,1217.650024,1274.949951,1217.000000,1264.949951,1182.600708,5671395
2017-11-13,1229.800049,1259.949951,1208.199951,1240.550049,1159.789063,5216845
2017-11-14,1235.000000,1238.000000,1207.050049,1210.199951,1131.414795,2519826
2017-11-15,1210.500000,1225.000000,1206.050049,1209.500000,1130.760498,1801470
2017-11-16,1211.099976,1223.900024,1209.000000,1219.300049,1139.922485,2003168
2017-11-17,1230.000000,1239.449951,1215.000000,1222.800049,1143.194702,2261694
2017-11-20,1240.000000,1248.000000,1224.000000,1229.800049,1149.739014,2799314
2017-11-21,1235.500000,1235.500000,1212.250000,1222.650024,1143.054443,2192795
2017-11-22,1225.000000,1232.000000,1215.150024,1222.699951,1143.101196,2266995
2017-11-23,1222.000000,1229.199951,1211.300049,1215.949951,1136.790527,1654930
2017-11-24,1216.000000,1224.000000,1213.500000,1218.500000,1139.174683,1637839
2017-11-27,1215.000000,1234.000000,1215.000000,1224.750000,1145.017822,1464649
2017-11-28,1228.000000,1228.000000,1209.000000,1211.699951,1132.817261,4940494
2017-11-29,1215.449951,1223.000000,1212.000000,1217.849976,1138.566895,2046078
2017-11-30,1215.000000,1223.900024,1209.000000,1216.550049,1137.351685,3419336
2017-12-01,1216.150024,1235.000000,1208.000000,1211.650024,1132.770508,1772981
2017-12-04,1217.000000,1225.099976,1201.800049,1217.500000,1138.239746,1796642
2017-12-05,1214.500000,1214.500000,1191.349976,1209.900024,1131.134644,2139688
2017-12-06,1205.900024,1212.000000,1189.000000,1191.250000,1113.698608,1696890
2017-12-07,1196.000000,1228.449951,1196.000000,1218.400024,1139.081177,2476888
2017-12-08,1225.000000,1227.000000,1217.699951,1220.349976,1140.904297,2316890
2017-12-11,1224.000000,1229.000000,1215.250000,1221.849976,1142.306519,2227028
2017-12-12,1221.199951,1221.500000,1200.500000,1202.900024,1124.590210,2009798
2017-12-13,1204.500000,1210.000000,1185.000000,1189.250000,1111.828735,2262858
2017-12-14,1196.500000,1200.000000,1176.099976,1188.800049,1111.408081,1709762
2017-12-15,1202.000000,1216.250000,1201.000000,1203.550049,1125.197998,2161729
2017-12-18,1195.000000,1224.000000,1175.000000,1217.900024,1138.613770,2851823
2017-12-19,1222.000000,1222.000000,1213.349976,1219.900024,1140.483521,2878543
2017-12-20,1217.199951,1240.449951,1209.000000,1232.500000,1152.263306,3293207
2017-12-21,1239.000000,1265.000000,1237.000000,1258.800049,1176.850952,3664052
2017-12-22,1260.400024,1270.000000,1253.000000,1266.150024,1183.722534,2490561
2017-12-26,1271.800049,1275.000000,1257.300049,1269.699951,1187.041382,2493302
2017-12-27,1268.900024,1275.949951,1251.300049,1257.849976,1175.962891,1675081
2017-12-28,1257.500000,1264.949951,1249.449951,1252.750000,1171.194946,2850194
